target_hash,rank_bin_upper,dc_datacenter,dc_domain,dc_provider,tag
a72a0427a758c4e4a510cc414c3fc5cbbf9d384b7762120ec44a9ac932df8590,1000,"Fastly, Inc.",www.fastly.com,fastly,"['Blogs', 'Software/Technology', 'Forums/Message boards']"
4bc540039d205b38d178fc11a4c1478ef6cd548232d56de30f41b3a756ab0c0e,10000,"BroadbandONE, LLC",365datacenters.com,365datacenters broadbandone,['Ecommerce/Shopping']
eeeeabe44e090753132db8d1d46d47b98db7ed4e0764f2422d78c783ffa288e8,50000,cloudflare,NOT_DC,cloudflare,['Travel']
90377b525ee6eb0c164ac4cbca0d6263c1ce256af308850b915b0adf8e2e8458,5000,NOT_DC,NOT_DC,NOT_DC,"['Jobs/Employment', 'News/Media']"
ec1d893fc3693e7abba98d58c9d53eb220f6457b4f476e4d93c43940f4190e54,21000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
96475b18c2116967e261463250dd7b1e3d80f2c4a4bdf113555705050f4ac55a,3000,alibaba,NOT_DC,alibaba,['Sports']
a6e1e43423dcff628dc9c146915ec4129445914d0f558691b8350c18075cec87,23000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
17cec91f9e1670039f97c8172632035736e8833e3cd1ae7a9b99005c60ddd782,61000,IROKO Networks Corporation,iroko.net,networks iroko,"['Nudity', 'Pornography']"
08f9ab59a7970e0f0c0682ddd54ec4692a65c5b1d0fb39da9a500a75e45a6c0f,77000,"Liquid Web, L.L.C",liquidweb.com,web liquid,['Software/Technology']
9e3d835ef32c39465968aa2a3a21fbe2b0f691b7398ed58b6797679fea65f88c,30000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
b7088bcd3233d3867e5d72e5dd19ead03cf762266441084baf3e1d46b4988302,72000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Research/Reference']
df205b45e5349b6aadfd13336764a80c5017d3f7832179622a0fafecced10d1e,98000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
0460e824ed9e7ad187a9d1f287b19ab9825e0fef587ecff07319da9ad1ea415a,4000,Node4 Ltd,node4.co.uk,co uk,"['Software/Technology', 'Ecommerce/Shopping']"
20bdc2be0613a3a03b02ca00c7d9cf80e005beccfe58ae5a46a7a29b05d9d4b1,43000,In-Solve/1Gb.ru hosting services provider,rtcomm.ru,services provider,['Unknown()']
8d9d4e189cc880fd3f312aa26f8dc44e8a5d6bc717a70ff20699b1e6c3990fa4,11000,cloudflare,NOT_DC,cloudflare,['Forums/Message boards']
4c5843c398422f909734dc4377363f909e93273afba8e36378b59010b07c103c,53000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Ecommerce/Shopping']
c55c7f88f9019572a24b96f7a9ace40f47baef965c97d40f6e4a049d5b8acb96,47000,cloudflare,NOT_DC,cloudflare,['Sports']
fb412449f3997f7e73cb98df9beacdd6e63a3ea2d2d0e4f962cff1d5659c29bc,38000,Amazon AWS,NOT_DC,amazon aws,['Travel']
dd52e27e3abe0f609d24f131e7102023e73a20bda5df87cf12318eb5441bfe17,49000,Unitas Global,unitasglobal.com,unitasglobal unitas,['Business Services']
f14a3bb27f1652e39a7d377029efc74d15711fdf1a9db0a7b76647996dd29209,19000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Health and Medicine']
bb29ae48f3f0a6ec1fa0c490b7a6296049f91d4e7394684edb7bec4b1b975545,52000,Amazon AWS,NOT_DC,amazon aws,['Forums/Message boards']
4859c79d63f15882e0d147a9d382c4028f719957f5cb6f26de49acee7007134d,43000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
2b5e757e6a25fe74e821619677072d78d6213d5f58de13c3170a617d5f09b576,5000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
51653f759e40a5068c9bd41c506afd154f03d46dd7df615412c79b7ea4885889,45000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
03f2a42e24271381a237e8c495f8441bc7430f789575539ead3340750d6cfbab,69000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
bb084291d7e107979112426431963c1f4b2151b61478ad12a017886a6d1400c7,75000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Software/Technology']
f2358f5c095ea29f027807572a140b98ae826a1301a88ce494b8d01d4330b260,15000,NOT_DC,NOT_DC,NOT_DC,"['News/Media', 'Politics', 'Classifieds']"
69fffb1f081cf9984befc25db7210f41f3279d32ce67afdf3cd0e0fa899d96ce,34000,cloudflare,NOT_DC,cloudflare,['Games']
457028fceed44685f545939e85ad139a7e02bc875a37a5e060783f23974441c4,47000,Amazon AWS,NOT_DC,amazon aws,['Games']
f72a3c23b1175584f8530a8691d0e8667ace38bea2f89558140faf3dc21ba8c3,59000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
dac6608882bdf76ad2d17729f4f3458c3fd6c5b26a2c8a47cec905e733ac896b,82000,netclusive GmbH,www.netclusive.de,netclusive de,['Games']
cf734ace6e9f1982d8492dc5eef8be16083583b1864cb3e1a13e279aeeaf69ff,71000,WEBSITEWELCOME.COM,www.websitewelcome.com,websitewelcome,['Software/Technology']
5214b4d73945aa303ca28f2192704d5c7a6d00c4599a1b94632e8b719036c913,67000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
98efc1c8068f8fb7bdd5d06e3b45979c968261745a5fe631c4cdafbe1541d11b,4000,NOT_DC,NOT_DC,NOT_DC,"['News/Media', 'Financial Institutions']"
93344e02aabf661aa74d9c69acc2639963f8e772a67a115b590fd99133920054,76000,NOT_DC,NOT_DC,NOT_DC,['Automotive']
d74b6ae5e71ca367061dc55212ad2082457fd0a9754caf1174ea55f14b1322fb,95000,Amazon AWS,NOT_DC,amazon aws,['Software/Technology']
fa9c331ab6a9dc595395206519a3bc885bec9cbd2399bebfaeb6d82aeade767e,70000,cloudflare,NOT_DC,cloudflare,['Unknown()']
d7ac23e0fdbaf9a8f27c131127fff2a5b2f9ec15970dd35b6908c6828d457fcc,24000,velia.net Internetdienste GmbH,www.velia.net,velia internetdienste,['Research/Reference']
f62e613ba8541fb4ef86ac01edd09803c3514693f5be856763cfcfb7eea04691,71000,SAKURA Internet Inc.,www.sakura.ad.jp,sakura internet,['Unknown()']
a4e002a10de6eef562cc420f55c60bb7e1e8441598ade8d41d992bbc2026d29a,14000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
d9d22ea6c2b39e0153c34e5992126c1cfaf98c46b47fc369c9c5b019df63bacc,20000,NOT_DC,NOT_DC,NOT_DC,['Fashion']
97f455a9052f5695ae4f7bc3af11db6ff5966da7660a9238f8b38c19319b8d15,52000,Aptum Technologies,aptum.com,aptum,['Games']
a2638d0ff4e846e7d9b5a9fa1868b7a5f0548fff0cf00cbaade9837e8a792812,60000,cloudflare,NOT_DC,cloudflare,['Software/Technology']
d55ae81400e37ae05612d3fdfa43bcace692e16d0fd7519ac27a2c4d5c793329,95000,cloudflare,NOT_DC,cloudflare,['Software/Technology']
1c686a1209e2928e78d4226f9b0199e3fc586c528e0b7a7bae37a2bfb93af5db,43000,Cronon GmbH,cronon.net,cronon,['Ecommerce/Shopping']
5530429493d810ac7edf5c40491b9f1db5b4560a5712151e51040a5341eeef58,14000,SoftLayer Technologies Inc.,www.ibm.com,softlayer ibm,"['Games', 'Safe for Kids']"
24e63ba2152fa5a34c3759820540c90739890cbb82c5bd7ad2345c038fdcddf0,55000,Amazon AWS,NOT_DC,amazon aws,['Online Trading']
94f8c905e62f57a3f36fbe063f430ab306b51a91b86925197ab5230f427f6f62,44000,NOT_DC,NOT_DC,NOT_DC,['Online Trading']
90c81958aff0a9bb8964fafb5a251c686a0c422da617d22cd0bf30da0ba45d9f,61000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
cd08989ad249fcd682aadef6f6912f5ec9b17df941d1da7c97373bd250130803,46000,NOT_DC,NOT_DC,NOT_DC,['Streaming Video']
edb8ae0929f8b1284496e99f816dc92f6a3fff70193d0cee1fea87c0fc2ee186,12000,cloudflare,NOT_DC,cloudflare,"['News/Media', 'Blogs']"
d8384fb7ce776ea8a37b9d3e6021416c0e819b151125551ee876e7207dc93990,57000,"Akamai Technologies, Inc.",www.akamai.com,akamai,['Financial Institutions']
e95ae4c5c6a3da3c448b3f9aab936fdbd74dcb8c3c137dc52f2a92ea5696fd3a,12000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
04765b8a066536f6cc8ba05e5c3ead2974d93f7c93ee05572f0cf3b4e3657147,22000,digitalocean,NOT_DC,digitalocean,['Business Services']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,89000,,,,['Educational Institutions']
636f74166f03fdc5f7f0aeccd832c826c06f3211809c32adab2fe4da056d41e5,34000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
9d9456e47adcdfbfd13880b0b8390bbf2fe087c006266dc2678ba481c78ac188,28000,cloudflare,NOT_DC,cloudflare,['Games']
259336a10c875b2d56e81aaf4b71655f4e21ef0528ce1a45a23ea4af1ba909ea,54000,Amazon AWS,NOT_DC,amazon aws,"['Software/Technology', 'Photo Sharing', 'Social Networking']"
58d31233f6f2fed98c2ddd478578d909c6edcb5e0866ad70fe2d7f2058e4afa6,47000,cloudflare,NOT_DC,cloudflare,['Unknown()']
7ce71961eea5ded4c9c3dd1d66cae4af8f56e3cbea24ccb53fb9f666e4b5fb8a,99000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
a34bdc7a81b0c749302cb44047247bae147123ffc6a604dc298e97096fcb791b,27000,Scaleway,www.scaleway.com,scaleway,"['Regional Restricted Sites (Italy)', 'Streaming Video']"
fec6157a70e8815aca151782f22f193c1e61470b62f338963252cf1db9ba8b6b,77000,NOT_DC,NOT_DC,NOT_DC,['Entertainment']
cec9113c65f3d46ff6cffd00907668968c90d587a721bf38974240409be12486,61000,Amazon AWS,NOT_DC,amazon aws,['Dating']
0f24b5a26e529d2706bb9a4bb0a2f1ef748624f0116cacdc6826dde54cf64286,75000,UAB Interneto vizija,www.iv.lt,lt vizija,['Society and Culture']
cf318c8b0276fdfccdaec2e7e5f261cc6466bcd61d6d5b8c93be8c40bf0e8bf2,51000,cloudflare,NOT_DC,cloudflare,['Movies']
6285e97ead14d519ebb6e14b5e1cc9cd523e1156a8cd3fe989e706e05b6f46de,86000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
f7e9532e231c4d111b576f029d630a7f8263cbeba2f5862822056eb9dac9b44a,84000,NOT_DC,NOT_DC,NOT_DC,['SaaS and B2B']
9a83bfbbaef58ce8f56c7830ed0f7278814b45a7b8c0b932c71a98e0511e534b,50000,"Interserver, Inc",www.interserver.net,interserver,['Government']
22c60907c3a49888181b623f599ceef2d955b3042e3e8277d55b8c8241bc3624,11000,cloudflare,NOT_DC,cloudflare,['Entertainment']
18a20ea2dd56b0aaf742d41ce5880038a3ad6b2622a95e9f9a8d26819b86eee2,29000,P.D.R Solutions FZC,pdrwebsolutions.com,fzc pdrwebsolutions,['Software/Technology']
27e0bf893063e4c866c1b7f9b864a5d9900ac33f3178a90ff3c99d12655a49e1,13000,cloudflare,NOT_DC,cloudflare,['Entertainment']
9211433a851925a96e775e0d5b4bb6fb1d9a7eaf814b815ed113c4bd4932848c,30000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
77004579cf60a0957831ac3f96de49075ad710d0c3e7cacf5c0d57c369fe4f36,28000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
1791f4b08bcab89d26e18b839b0dbf3c509df9e02a70a30fc0d53f181476c5c2,100000,XSERVER Inc.,xserver.ua,ua xserver,['Software/Technology']
31c039ccaab0f7474939459cdfdfc1752acb5f91bd24d14f50c305784b26bd3f,96000,LEASEWEB HONG KONG LIMITED,hk.leaseweb.com,limited kong,['Financial Institutions']
31a1a52736862171ae662065faf7aadfef0ceda0b7d82cd1364c475ef200f3d8,51000,cloudflare,NOT_DC,cloudflare,['Fashion']
e2a64d8f788c5120615772dae3e90c656679a13f3fe8fb0a5315a5f6252c2ce4,16000,Aptum Technologies,aptum.com,aptum,"['Search Engines', 'Research/Reference']"
9ec0567ae502d8b68d6aafd959ddfdf7bf9548cd801b5ec6596d1ac196cc6b71,31000,FDCservers.net,www.fdcservers.net,fdcservers,['Personal Sites']
b78a9c2a8a003ff7ee5c3c09ce07715b5a55857ddb521d42a048f96d4d2f6f12,84000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
9a61e9028d74a312105d7b4247c29fe50f9230ec472334ba55a401aa78be4bd5,67000,cloudflare,NOT_DC,cloudflare,['Entertainment']
d088e96d0420f90d39188b80d14a1800243c5c4eb2cfc4c327b72dc4c2681d77,24000,Amazon AWS,NOT_DC,amazon aws,['Travel']
ca6a059703ab9698105864ddaedb01c9566b81a3313761ae20686a57a2f822e9,3000,NOT_DC,NOT_DC,NOT_DC,"['Business Services', 'Search Engines']"
4564c57559d7142f7c77d026b78c741bfd40fccf57da20cee8e1f119175f1088,67000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
adc0f9007d7801a8ce6391f19122fbfcc77c76d74022e39fb03b54eb90e3af83,55000,SoftLayer Dutch Holdings BV,www.ibm.com,holdings ibm,['Illegal Downloads']
693de215b1bb5b8f6afa504d193e46e5e7fde7cd0d68243eeee7aa67638560c9,58000,cloudflare,NOT_DC,cloudflare,['Personal Sites']
3d9d45cd485e83d3082be74691d6fb87dad093e3b2f1b03423b26310459b0d9e,68000,ihc.ru,NOT_DC,ihc ru,['Software/Technology']
807203e287d56d51bc7b29cc2c9f71730b5d88180f35120a1bc80e2055e9ba5d,73000,Amazon AWS,NOT_DC,amazon aws,['Ecommerce/Shopping']
5c2f2669b45f4cf4668089b5098a7306bad2bc1f1935350c2369baa1b078fbad,32000,Claranet SAS,www.claranet.com,claranet sas,['Travel']
05bccc5d44724439daeb3bdcf5ab6c7093c0113295aab6ded1a00e86f4c7fc0b,96000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
45adc40cbdf3bf6785f1e0d36a2ae7e59c07c7669295cb2c0b276fb362205dbd,67000,Intelligent Tools,itools.mn,tools mn,['News/Media']
daf23edf9261c57bcc7593c4fd8f2145ce46c8d81aba92456fd5aa5c11c29cad,41000,OVH SAS,proof.ovh.net,ovh proof,['Business Services']
90588bcd729f05e3ece38713b10c19b161bd0f5443fd75c76a2e673cad69a0ec,43000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
18cf41892219d3e846514ed8f0df1d78cea6f1d4b733ee2cbe3341738150e83d,31000,Digital Fortress,digital-fortress.com,digital fortress,['Ecommerce/Shopping']
26a7f21d88e0579a315b0c3ca0f1f33b2ee77b5329ae8ebdd0dd95644e323b10,14000,IONOS Inc.,www.ionos.com,ionos cloud,['News/Media']
bff467f3482ed35b9458ee319e4668c2515f38d95fd1f13df854b155de83d364,12000,Webzilla B.V.,webzilla.com,webzilla,['Pornography']
a4f280d40ebf51441bcd110d8945b5bcc1907e37138d700c23c31e8964d3c229,51000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
a9c463e26290989546181ea347516fd76c45981dac6f56ce042e38ef0f1049da,38000,cloudflare,NOT_DC,cloudflare,['Forums/Message boards']
03a38951bfe474fcb6875e867c7c06d88ad41411b2ff27d2c1f0afdce96c6526,78000,linode.akamai.com,NOT_DC,akamai linode,['Dining and Drinking']
798bff109be55013deb36f3954a96867057c6376f62accf71a7c40a303bc11e0,65000,NOT_DC,NOT_DC,NOT_DC,['Forums/Message boards']
8a1f0a407e920918613ac42fa70e666f5f362e2fe1ef9a0509f805b597b9b61f,82000,cloudflare,NOT_DC,cloudflare,['Fashion']
5042b91e293fa2f075d237d6fa4fdef30bd13ccd0d960a44a01bd6613f3ff84a,16000,"Akamai Technologies, Inc.",www.akamai.com,akamai,['Ecommerce/Shopping']
30daef6db56ab949059e081024a30d8c33eaf9d60b19fbaaf7b842660c840f88,99000,Secure Dragon LLC.,securedragon.net,dragon securedragon,['Educational Institutions']
a56d2fb43a76a8fc413c990728381c945a7f5aed91b3b93f5aea80ef725cb635,66000,cloudflare,NOT_DC,cloudflare,['Unknown()']
ad24006f5680bfad5b64256d22b6e5385e1a334724f8bfc33f7be4d1fcdc476c,27000,NOT_DC,NOT_DC,NOT_DC,['Entertainment']
3c94e68abbedba06136b4fffa7d47544ab477466294c5435a5da053aaf5e5591,48000,"OVH Hosting, Inc.",proof.ovh.net,ovh proof,['Ecommerce/Shopping']
59ccd942972d9fccdc63b45f5a438608eb39135eafecc0d98ad2f8fab5581e2a,54000,NOT_DC,NOT_DC,NOT_DC,['Science and Technology']
7567d3879864eba5c2a7a922386e74c08fa14204a963456a222a7bf8e2192ded,49000,linode.akamai.com,NOT_DC,akamai linode,['Arts']
9a4007c65b4a056ebaf0f4593ed50884f3f4f1204d1bd23166ff539ee6cb7ef7,65000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
2b16fbe73cd2a12c0f062750ad8c406cc56a1d45874093b4417564fda2b2dfa8,66000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
b1c8913a51e8d2888f92c80b6968cc93a3b58d289ad31b75e584ab1f27af1703,27000,Amazon AWS,NOT_DC,amazon aws,"['Social Networking', 'Business Services']"
3c26e9a71d6b1f9701fdd62e66a6d7e47161edbe9988a9c060464537efa62d4a,1000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
9887198e24a380ffffa747d25cd2311db3ef5dc99536e4e1a5b11980ac5bc7f2,5000,OVH GmbH,proof.ovh.net,ovh proof,['News/Media']
dc6798d662077f792aa7599d72328762d546d6b567e9ee6fd3dd9327320673e0,69000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
6a37accc7b6b24b74530b5ab6abf926ba147731dc6bd24ab734f1d9e53f2087a,10000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Forums/Message boards']
bfcbc1b3c15cd27213347628f08060176a88b81da4afc45578a9c515c88202c8,26000,WEBSITEWELCOME.COM,www.websitewelcome.com,websitewelcome,['Entertainment']
65e3d7696b0175089f0b1fe6bd3ec010109815116c5fdc3293539188f0b92325,72000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
866a167cdde80e84f7a585306a4997bc96b8bc50a3d637bdc0ecafcfa96d4a8d,50000,cloudflare,NOT_DC,cloudflare,['Illegal Downloads']
d9c5949020ad442ec8b3332f078d5f545716c1511fd3424d5d79c9812fcff116,50000,cloudflare,NOT_DC,cloudflare,['News/Media']
de53a8b7a511cda3ec36c7490519920a96313021791fd6c60cbe881303929314,78000,github,NOT_DC,github,['Software/Technology']
16dbe08bf9ab487959a8fc8819a7063e5c56c50e0d00f478189df7fda81d48f9,55000,Amazon AWS,NOT_DC,amazon aws,['SaaS and B2B']
c07e9f56984e95ba480c604597433a8d71d29c33be303881c893ee5621ba2b87,95000,Amazon AWS,NOT_DC,amazon aws,['Software/Technology']
b5fc1ca28fc6e627ea2f88ebaeff815ac074c1994c562f5acadac124dca03819,31000,NOT_DC,NOT_DC,NOT_DC,"['Business Services', 'Software/Technology']"
a1ee1316ef72a0abb1d2f1e5c4328bd753e10b3eb7df7ec5c70c2aa35eca92ec,76000,linode.akamai.com,NOT_DC,akamai linode,['Unknown()']
d03eee7a840fa2ca78e25f9a326fe586fa32792d9cb7c011b0b9337a2dd73942,50000,NOT_DC,NOT_DC,NOT_DC,"['Entertainment', 'Television', 'Music']"
aaada05f4ce12ef7ee3291a3c202f6512118699ef80fd2391be5000fa32d3030,2000,Amazon AWS,NOT_DC,amazon aws,['Humor']
35aec172fc173d760ecb45b640cb145431f0b37649afdf00e15cb95e1c07b0bd,5000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
c3bb5c0fc5851e5ee283d95fb23097add415cd71f41924d3ec01a775d6ebc0ca,31000,Rackspace Hosting,www.rackspace.com,rackspace,['SaaS and B2B']
204cc072b6bb5992e93453760827190a7177fe329f18ac988fa1680f316ff865,30000,Aruba S.p.A.,www.aruba.it,aruba it,"['Professional Networking', 'Social Networking']"
103a3fbed17cd8ba1eec737c732d8bc8313fff7ac816c3e7c902010254feb52a,88000,"Fast Serv Networks, LLC",www.fastserv.com,fast serv,"['Video Sharing', 'Streaming Video']"
4abb82192b28f80a4560382faa98e5ae0970e52b59b65de35ac5e851dc2afd14,44000,cloudflare,NOT_DC,cloudflare,['Society and Culture']
5fae121e813bcd6120ea2e8f5a2cdef6ef982fa880b82f137839053066619038,95000,Server Plan S.r.l.,www.serverplan.com,plan serverplan,['Science and Technology']
b8affbc7e2e3c3b5fa4f9cebfbe7f5ea894d9cf546d2376cedbd9c31f5fdabb1,92000,POWER-SERVERS-ROLE-ORG,power-servers.net,power-servers-role-org power-servers,['Astrology']
81c08f097584f26cc5857e8b2517fe156f0ebad0c2773c9b6870c3090d8956df,21000,NOT_DC,NOT_DC,NOT_DC,['Entertainment']
27f6cd6438515d8347f911a9e7f3841277509d88b98cb0b5a142d5b1c6edbe8b,6000,Microsoft Azure,NOT_DC,microsoft azure,['Automotive']
0c8f2a9f738f7ed20e1b574cec06089e80e09594eb23f367365abfa512cb716e,57000,Amazon AWS,NOT_DC,amazon aws,['Ecommerce/Shopping']
c99ee5fde9e8346c04d39f9b8572442143fd2c1805eea1ee6042f813cd6f3530,29000,Amazon AWS,NOT_DC,amazon aws,['Automotive']
17fef68fbb24d2b05ecd6513db94a2d20e2c1e896057fb3d81044a56cbee82d9,11000,cloudflare,NOT_DC,cloudflare,['Government']
7195cb90c563321ea2c9fc172ad92c2d05952cc10c94666c2f1c7cc5b7de4a73,92000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Recipes and Food']
e08b85bba6266f6e07ce7a4c57e6ca2ccaeca15cba3211b29a75fb3fceeea575,10000,NOT_DC,NOT_DC,NOT_DC,['Forums/Message boards']
a1fcab8a3f7fe9b64433fa2edda3c32d128ac7f89f2671a8c3b559ef312f43cd,22000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
d10fe327139abe9d079287d12763b9596fbbd24d88900ec0c6039697f21c34e1,81000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
c754f685fdc7b4794246035d35dee5b86fc1f04c742612d9a8ed509c1cd1e76f,27000,alibaba,NOT_DC,alibaba,['Arts']
ca842462477a56f2470a24c1209bb7f86113b9b54977d7780a2a1294feefaaef,23000,Amazon AWS,NOT_DC,amazon aws,['Software/Technology']
26f63f3ab8a41446721b3aa8d1f6675a902ad6c2a3b33158d3552e6619a7b389,19000,"Aliyun Computing Co., LTD",eu.alibabacloud.com,co alibabacloud,['Software/Technology']
78aa2931e2061684b3b8f5fa35fa8d65051f6ab0ec948ffe3f91c0ab188e591e,51000,cloudflare,NOT_DC,cloudflare,['News/Media']
352fc9e9bbd1c7d5ae7ae15e6600ba50dddde186fa3c02f0302baed5023b9433,68000,ICD Soft Ltd,www.icdsoft.com,icdsoft icd,['Financial Institutions']
f2740c6ac66a559b72bbc6df31688bdee42d3845de5cb16cda5c5f4e7e96b1a7,94000,LeaseWeb Netherlands B.V.,www.leaseweb.com,netherlands leaseweb,['Pornography']
3384c22b015d440c8b84f9e2ea05c78b6195e76541b27bf84d5d21eb3b658436,68000,Amazon AWS,NOT_DC,amazon aws,['Unknown()']
8b860d070a1839be9a6e8a1bd8836c2504a13db37708fa14f639c2b6984efb10,83000,NOT_DC,NOT_DC,NOT_DC,['Streaming Audio']
ee8a1aca05bf4b47f1d45ea809a01f400522800c356ad7d440c00b1bb68091d5,59000,Google LLC,www.google.com,google,['Games']
52b7cfc718832f9b502df08ac6209a521329afb2159d7031e8ed9d805a6f733d,7000,Tiggee LLC,www.tiggee.com,tiggee,"['Television', 'News/Media']"
967556f73e5baf05f5ec84af949d292062b5673e5c6b5352355061671da9d7fb,87000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
01fde57aaf41936db0ff1f51ad855e392115e79cd3c423a984ef9c9cb96197a0,85000,PlusServer GmbH,www.plusserver.com,plusserver,['Business Services']
8b1803b197ec9aafd72a88a36d7de7b0333bb12ef6dfba4bdbff04e5129d4303,33000,Input Output Flood LLC,ioflood.com,input flood,"['Entertainment', 'Anime/Manga/Webcomic']"
1862c5f9633f175d312a1855d4fe2aef38a21a5651db6a6a38ded9fe779a1ebc,16000,EGIHosting,egihosting.com,egihosting,"['Personal VPN', 'Proxy/Anonymizer']"
db4e98cd4d40a236bcbd04acdce0294ec8bfe57ec8a9e68f8f83d93c96ec4d82,82000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Illegal Downloads']
5de4d0834ccb7e127d35968b6664450c0a2bbe1673a155c39367f14e7f7e85af,24000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
0d2818fff02f7911b74963a1ae92dba2835fb5d0049004240e72575b8de3c931,25000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
69aeb64c554936e228e57d347b88505ecef822e7076b9f9f0ee5f9297a726d4e,44000,Incapsula Inc.,www.imperva.com,imperva incapsula,['Games']
e838d32f01a55afe83e3202bfca37a02b760e0ab7c842d1a1a294aced5c1c208,10000,"Fastly, Inc.",www.fastly.com,fastly,['News/Media']
32bbc9b3d70d6a1285263283f241e86fb05e4bdd94b6273ad29aadda49cabd46,8000,cloudflare,NOT_DC,cloudflare,['Business Services']
96486fe79cdd6b3bb50c0e73c8a931ebd22a46d00763fb784b13f4c3c82a9e54,84000,cloudflare,NOT_DC,cloudflare,['Dating']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,97000,,,,['Web Hosting']
e84e81bf7b286069dc7968760d2a64708d5f01a1f8b3539342dc259d513c3adf,58000,Hosting90 Systems s.r.o.,hosting90.eu,eu systems,['Science and Technology']
d8addd8210fd925d038f728c14c8fbd38956aac95fdc22ce309378857a488b32,60000,Amazon AWS,NOT_DC,amazon aws,['Non-Profits']
536bd055707caded1720bff74269fdfe78c78b3e87febd94c6d54506693497a5,7000,digitalocean,NOT_DC,digitalocean,"['Business Services', 'Ecommerce/Shopping']"
eb477b9f4970cab978a06e5840c99b5a7681526c608464524447a2ae6faab4ad,14000,cloudflare,NOT_DC,cloudflare,['Recipes and Food']
0bb58758d48adc69082281043ba632de4302f2ac46f685e63771ae162ad11f38,9000,PremierDC Veri Merkezi Anonim Sirketi,sadecehosting.com,premierdc veri,['News/Media']
3da51286998ae445e25b17c9ee7dd43dbc139f61816889db1b72396bef742f1a,15000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Entertainment']
8c39144ac15a1a77bd7c1ead614ed92aefd2d43b99dfd306c9339edc996bff09,95000,Microsoft Corporation,azure.microsoft.com,microsoft azure,['Business Services']
71be4958605f7ee11695d37e2cf285872fe51ec79286e7e29e17a9f66b978aa5,19000,NOT_DC,NOT_DC,NOT_DC,['Forums/Message boards']
b4b9dc6f9a0c381a1ae4de9c9e491ec3f2a3c4e707230dd2757a8bc77a4f8bd2,21000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Business Services']
62168d70c5d71c89a7bbd40c25ece4d19f3e3e6f27f55ecdf66e813e8b967054,53000,Google LLC,www.google.com,google,['Streaming Video']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,32000,,,,['Games']
256814238a7de8da124e16499d67105e75055b485d41bbc30519a5a5d2a3fd3e,28000,Incapsula Inc,www.imperva.com,imperva incapsula,['Computer Security']
aabfec874173c500aaa1cb1af7d56b6515f1d38858d269d1069c83b9da6c3777,10000,SoftLayer Technologies Inc.,www.ibm.com,softlayer ibm,['Games']
be291251f2586931fedff6660a9605e7af8bb1216f1f3523a44ddfb9ef7f9d80,94000,AUSTRALIAN CENTRE FOR ADVANCED COMPUTING AND COMMUNICATION PTY LTD,ac3.com.au,for computing,['Science and Technology']
